Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Biological_Process_2023	Response To Ionizing Radiation (GO:0010212)	1/72	3.953120e-01	4.772783e-01	0	0	2.019800e+00	1.874536e+00	CLOCK
GO_Biological_Process_2023	Positive Regulation Of Protein Localization To Nucleus (GO:1900182)	1/72	3.953120e-01	4.772783e-01	0	0	2.019800e+00	1.874536e+00	SMAD3
GO_Biological_Process_2023	Negative Regulation Of Catabolic Process (GO:0009895)	1/72	3.953120e-01	4.772783e-01	0	0	2.019800e+00	1.874536e+00	NQO1
GO_Biological_Process_2023	Protein Tetramerization (GO:0051262)	1/73	3.995297e-01	4.806621e-01	0	0	1.991647e+00	1.827270e+00	KCNJ2
GO_Biological_Process_2023	Monocarboxylic Acid Transport (GO:0015718)	1/73	3.995297e-01	4.806621e-01	0	0	1.991647e+00	1.827270e+00	SLC16A9
GO_Biological_Process_2023	Regulation Of Rho Protein Signal Transduction (GO:0035023)	1/73	3.995297e-01	4.806621e-01	0	0	1.991647e+00	1.827270e+00	KANK2
GO_Biological_Process_2023	Import Into Nucleus (GO:0051170)	1/74	4.037183e-01	4.851284e-01	0	0	1.964264e+00	1.781663e+00	NUP188
GO_Biological_Process_2023	Negative Regulation Of Phosphorylation (GO:0042326)	1/75	4.078778e-01	4.878257e-01	0	0	1.937622e+00	1.737636e+00	PPP1R15B
GO_Biological_Process_2023	Regulation Of Plasma Membrane Bounded Cell Projection Assembly (GO:0120032)	1/75	4.078778e-01	4.878257e-01	0	0	1.937622e+00	1.737636e+00	EPHA2
GO_Biological_Process_2023	Defense Response To Gram-negative Bacterium (GO:0050829)	1/75	4.078778e-01	4.878257e-01	0	0	1.937622e+00	1.737636e+00	SERPINE1
GO_Biological_Process_2023	Regulation Of BMP Signaling Pathway (GO:0030510)	1/75	4.078778e-01	4.878257e-01	0	0	1.937622e+00	1.737636e+00	CRIM1
GO_Biological_Process_2023	Regulation Of Translation (GO:0006417)	2/202	4.106944e-01	4.898911e-01	0	0	1.435109e+00	1.277112e+00	MIF4GD;SOX4
GO_Biological_Process_2023	Wnt Signaling Pathway (GO:0016055)	1/76	4.120085e-01	4.898911e-01	0	0	1.911691e+00	1.695118e+00	FZD7
GO_Biological_Process_2023	Transcription Initiation At RNA Polymerase II Promoter (GO:0006367)	1/76	4.120085e-01	4.898911e-01	0	0	1.911691e+00	1.695118e+00	TAF7
GO_Biological_Process_2023	Positive Regulation Of Protein Secretion (GO:0050714)	1/76	4.120085e-01	4.898911e-01	0	0	1.911691e+00	1.695118e+00	SOX4
GO_Biological_Process_2023	Regulation Of Ras Protein Signal Transduction (GO:0046578)	1/76	4.120085e-01	4.898911e-01	0	0	1.911691e+00	1.695118e+00	KANK2
GO_Biological_Process_2023	Negative Regulation Of Gene Expression (GO:0010629)	3/336	4.143147e-01	4.913288e-01	0	0	1.293588e+00	1.139818e+00	SMAD3;KLF4;HDAC9
GO_Biological_Process_2023	Regulation Of MAPK Cascade (GO:0043408)	2/204	4.155216e-01	4.913288e-01	0	0	1.420756e+00	1.247737e+00	STYXL2;EPHA2
GO_Biological_Process_2023	Regulation Of Immune Response (GO:0050776)	1/77	4.161107e-01	4.913288e-01	0	0	1.886442e+00	1.654040e+00	RSAD2
GO_Biological_Process_2023	Positive Regulation Of JNK Cascade (GO:0046330)	1/77	4.161107e-01	4.913288e-01	0	0	1.886442e+00	1.654040e+00	FZD7
GO_Biological_Process_2023	Positive Regulation Of Endothelial Cell Proliferation (GO:0001938)	1/77	4.161107e-01	4.913288e-01	0	0	1.886442e+00	1.654040e+00	STAT5A
GO_Biological_Process_2023	Negative Regulation Of Blood Vessel Morphogenesis (GO:2000181)	1/77	4.161107e-01	4.913288e-01	0	0	1.886442e+00	1.654040e+00	KLF4
GO_Biological_Process_2023	Long-Chain Fatty Acid Metabolic Process (GO:0001676)	1/78	4.201844e-01	4.949917e-01	0	0	1.861848e+00	1.614337e+00	ACSL3
GO_Biological_Process_2023	Regulation Of TOR Signaling (GO:0032006)	1/78	4.201844e-01	4.949917e-01	0	0	1.861848e+00	1.614337e+00	BMAL1
GO_Biological_Process_2023	Regulation Of Cyclin-Dependent Protein Serine/Threonine Kinase Activity (GO:0000079)	1/79	4.242298e-01	4.957457e-01	0	0	1.837886e+00	1.575950e+00	SERTAD1
GO_Biological_Process_2023	Regulation Of Neuron Differentiation (GO:0045664)	1/79	4.242298e-01	4.957457e-01	0	0	1.837886e+00	1.575950e+00	NREP
GO_Biological_Process_2023	Positive Regulation Of Catabolic Process (GO:0009896)	1/79	4.242298e-01	4.957457e-01	0	0	1.837886e+00	1.575950e+00	CCDC22
GO_Biological_Process_2023	Positive Regulation Of Cytoskeleton Organization (GO:0051495)	1/79	4.242298e-01	4.957457e-01	0	0	1.837886e+00	1.575950e+00	CDC42EP2
GO_Biological_Process_2023	Positive Regulation Of Endocytosis (GO:0045807)	1/79	4.242298e-01	4.957457e-01	0	0	1.837886e+00	1.575950e+00	SERPINE1
GO_Biological_Process_2023	Positive Regulation Of Protein Localization To Membrane (GO:1905477)	1/79	4.242298e-01	4.957457e-01	0	0	1.837886e+00	1.575950e+00	EPHA2
GO_Biological_Process_2023	Protein Import Into Nucleus (GO:0006606)	1/79	4.242298e-01	4.957457e-01	0	0	1.837886e+00	1.575950e+00	NUP188
GO_Biological_Process_2023	Protein Stabilization (GO:0050821)	2/208	4.251169e-01	4.962132e-01	0	0	1.392885e+00	1.191461e+00	PER3;SOX4
GO_Biological_Process_2023	Regulation Of Cytokinesis (GO:0032465)	1/80	4.282473e-01	4.981553e-01	0	0	1.814529e+00	1.538820e+00	PLK3
GO_Biological_Process_2023	Regulation Of Protein Localization To Plasma Membrane (GO:1903076)	1/80	4.282473e-01	4.981553e-01	0	0	1.814529e+00	1.538820e+00	EPHA2
GO_Biological_Process_2023	Positive Regulation Of Immune Response (GO:0050778)	1/80	4.282473e-01	4.981553e-01	0	0	1.814529e+00	1.538820e+00	RSAD2
GO_Biological_Process_2023	Regulation Of Phosphorylation (GO:0042325)	1/82	4.361989e-01	5.056325e-01	0	0	1.769547e+00	1.468117e+00	FZD7
GO_Biological_Process_2023	Cellular Response To Organic Substance (GO:0071310)	1/82	4.361989e-01	5.056325e-01	0	0	1.769547e+00	1.468117e+00	NCOA1
GO_Biological_Process_2023	Negative Regulation Of Apoptotic Signaling Pathway (GO:2001234)	1/82	4.361989e-01	5.056325e-01	0	0	1.769547e+00	1.468117e+00	PLAUR
GO_Biological_Process_2023	Regulation Of Epithelial To Mesenchymal Transition (GO:0010717)	1/83	4.401335e-01	5.056325e-01	0	0	1.747879e+00	1.434445e+00	SMAD3
GO_Biological_Process_2023	Phospholipase C-activating G Protein-Coupled Receptor Signaling Pathway (GO:0007200)	1/83	4.401335e-01	5.056325e-01	0	0	1.747879e+00	1.434445e+00	P2RY1
GO_Biological_Process_2023	Epigenetic Regulation Of Gene Expression (GO:0040029)	1/83	4.401335e-01	5.056325e-01	0	0	1.747879e+00	1.434445e+00	HDAC9
GO_Biological_Process_2023	Vesicle-Mediated Transport To The Plasma Membrane (GO:0098876)	1/83	4.401335e-01	5.056325e-01	0	0	1.747879e+00	1.434445e+00	CCDC22
GO_Biological_Process_2023	Positive Regulation Of Proteasomal Ubiquitin-Dependent Protein Catabolic Process (GO:0032436)	1/83	4.401335e-01	5.056325e-01	0	0	1.747879e+00	1.434445e+00	PLK3
GO_Biological_Process_2023	Positive Regulation Of Ubiquitin-Dependent Protein Catabolic Process (GO:2000060)	1/83	4.401335e-01	5.056325e-01	0	0	1.747879e+00	1.434445e+00	CCDC22
GO_Biological_Process_2023	Regulation Of NIK/NF-kappaB Signaling (GO:1901222)	1/83	4.401335e-01	5.056325e-01	0	0	1.747879e+00	1.434445e+00	HDAC9
GO_Biological_Process_2023	Regulation Of Cell Division (GO:0051302)	1/83	4.401335e-01	5.056325e-01	0	0	1.747879e+00	1.434445e+00	PLK3
GO_Biological_Process_2023	Regulation Of Cysteine-Type Endopeptidase Activity Involved In Apoptotic Process (GO:0043281)	1/84	4.440408e-01	5.089736e-01	0	0	1.726733e+00	1.401829e+00	KLF4
GO_Biological_Process_2023	Purine Ribonucleotide Metabolic Process (GO:0009150)	1/84	4.440408e-01	5.089736e-01	0	0	1.726733e+00	1.401829e+00	EPHA2
GO_Biological_Process_2023	Nuclear-Transcribed mRNA Catabolic Process (GO:0000956)	1/85	4.479210e-01	5.094101e-01	0	0	1.706090e+00	1.370227e+00	PNRC1
GO_Biological_Process_2023	Positive Regulation Of Amide Metabolic Process (GO:0034250)	1/85	4.479210e-01	5.094101e-01	0	0	1.706090e+00	1.370227e+00	SOX4
GO_Biological_Process_2023	Positive Regulation Of Endothelial Cell Migration (GO:0010595)	1/85	4.479210e-01	5.094101e-01	0	0	1.706090e+00	1.370227e+00	STAT5A
GO_Biological_Process_2023	Establishment Of Protein Localization To Organelle (GO:0072594)	1/85	4.479210e-01	5.094101e-01	0	0	1.706090e+00	1.370227e+00	NUP188
GO_Biological_Process_2023	Integrin-Mediated Signaling Pathway (GO:0007229)	1/85	4.479210e-01	5.094101e-01	0	0	1.706090e+00	1.370227e+00	ADAMTS1
GO_Biological_Process_2023	mRNA Metabolic Process (GO:0016071)	1/85	4.479210e-01	5.094101e-01	0	0	1.706090e+00	1.370227e+00	PCF11
GO_Biological_Process_2023	Mitotic Spindle Organization (GO:0007052)	1/85	4.479210e-01	5.094101e-01	0	0	1.706090e+00	1.370227e+00	PLK3
GO_Biological_Process_2023	Glucose Homeostasis (GO:0042593)	1/87	4.556009e-01	5.175667e-01	0	0	1.666245e+00	1.309899e+00	SOX4
GO_Biological_Process_2023	Regulation Of Endothelial Cell Migration (GO:0010594)	1/88	4.594010e-01	5.209546e-01	0	0	1.647010e+00	1.281097e+00	EPHA2
GO_Biological_Process_2023	Protein Phosphorylation (GO:0006468)	4/500	4.596057e-01	5.209546e-01	0	0	1.156810e+00	8.992884e-01	CAMK2D;DYRK2;MUSK;TAF7
GO_Biological_Process_2023	Cellular Response To Chemical Stress (GO:0062197)	1/89	4.631748e-01	5.232540e-01	0	0	1.628211e+00	1.253154e+00	NQO1
GO_Biological_Process_2023	Cellular Response To Peptide Hormone Stimulus (GO:0071375)	1/89	4.631748e-01	5.232540e-01	0	0	1.628211e+00	1.253154e+00	HDAC9
GO_Biological_Process_2023	Positive Regulation Of DNA Repair (GO:0045739)	1/89	4.631748e-01	5.232540e-01	0	0	1.628211e+00	1.253154e+00	NPAS2
GO_Biological_Process_2023	Mitochondrial Respiratory Chain Complex Assembly (GO:0033108)	1/90	4.669224e-01	5.269035e-01	0	0	1.609836e+00	1.226038e+00	NDUFAF4
GO_Biological_Process_2023	Positive Regulation Of Binding (GO:0051099)	1/91	4.706440e-01	5.305157e-01	0	0	1.591868e+00	1.199717e+00	PLAUR
GO_Biological_Process_2023	Positive Regulation Of Neuron Projection Development (GO:0010976)	1/92	4.743398e-01	5.335014e-01	0	0	1.574295e+00	1.174159e+00	MUSK
GO_Biological_Process_2023	Positive Regulation Of Protein Catabolic Process (GO:0045732)	1/92	4.743398e-01	5.335014e-01	0	0	1.574295e+00	1.174159e+00	PLK3
GO_Biological_Process_2023	Regulation Of Endothelial Cell Proliferation (GO:0001936)	1/93	4.780100e-01	5.364452e-01	0	0	1.557105e+00	1.149336e+00	STAT5A
GO_Biological_Process_2023	Positive Regulation Of Protein Kinase B Signaling (GO:0051897)	1/93	4.780100e-01	5.364452e-01	0	0	1.557105e+00	1.149336e+00	MYORG
GO_Biological_Process_2023	Regulation Of mRNA Splicing, Via Spliceosome (GO:0048024)	1/94	4.816548e-01	5.387555e-01	0	0	1.540284e+00	1.125220e+00	TRA2A
GO_Biological_Process_2023	Peptidyl-Lysine Modification (GO:0018205)	1/94	4.816548e-01	5.387555e-01	0	0	1.540284e+00	1.125220e+00	HDAC9
GO_Biological_Process_2023	Muscle Contraction (GO:0006936)	1/94	4.816548e-01	5.387555e-01	0	0	1.540284e+00	1.125220e+00	SMTN
GO_Biological_Process_2023	Positive Regulation Of Protein Phosphorylation (GO:0001934)	3/377	4.886194e-01	5.456267e-01	0	0	1.149359e+00	8.231380e-01	MUSK;P2RY1;PLAUR
GO_Biological_Process_2023	Positive Regulation Of Supramolecular Fiber Organization (GO:1902905)	1/96	4.888687e-01	5.456267e-01	0	0	1.507704e+00	1.079005e+00	CDC42EP2
GO_Biological_Process_2023	Regulation Of Defense Response (GO:0031347)	1/97	4.924382e-01	5.490093e-01	0	0	1.491923e+00	1.056858e+00	NR1D2
GO_Biological_Process_2023	Negative Regulation Of Macromolecule Biosynthetic Process (GO:0010558)	1/98	4.959829e-01	5.511522e-01	0	0	1.476468e+00	1.035320e+00	TAF7
GO_Biological_Process_2023	Phosphatidylinositol Biosynthetic Process (GO:0006661)	1/98	4.959829e-01	5.511522e-01	0	0	1.476468e+00	1.035320e+00	PGAP4
GO_Biological_Process_2023	Positive Regulation Of Protein-Containing Complex Assembly (GO:0031334)	1/98	4.959829e-01	5.511522e-01	0	0	1.476468e+00	1.035320e+00	CDC42EP2
GO_Biological_Process_2023	Positive Regulation Of Intracellular Signal Transduction (GO:1902533)	4/525	4.973793e-01	5.521018e-01	0	0	1.099879e+00	7.681583e-01	MUSK;CCDC22;CXXC5;MYORG
GO_Biological_Process_2023	Axon Development (GO:0061564)	1/99	4.995031e-01	5.532540e-01	0	0	1.461328e+00	1.014368e+00	NREP
GO_Biological_Process_2023	Cellular Response To Insulin Stimulus (GO:0032869)	1/99	4.995031e-01	5.532540e-01	0	0	1.461328e+00	1.014368e+00	HDAC9
GO_Biological_Process_2023	Regulation Of Organelle Organization (GO:0033043)	1/100	5.029988e-01	5.559174e-01	0	0	1.446494e+00	9.939835e-01	PDE2A
GO_Biological_Process_2023	Protein Complex Oligomerization (GO:0051259)	1/100	5.029988e-01	5.559174e-01	0	0	1.446494e+00	9.939835e-01	NACC2
GO_Biological_Process_2023	Positive Regulation Of Programmed Cell Death (GO:0043068)	2/245	5.097028e-01	5.623444e-01	0	0	1.178577e+00	7.942753e-01	SOX4;RNF122
GO_Biological_Process_2023	Activation Of GTPase Activity (GO:0090630)	1/102	5.099178e-01	5.623444e-01	0	0	1.417707e+00	9.548338e-01	EPHA2
GO_Biological_Process_2023	Positive Regulation Of DNA-binding Transcription Factor Activity (GO:0051091)	2/246	5.118760e-01	5.638936e-01	0	0	1.173687e+00	7.859863e-01	SMAD3;CLOCK
GO_Biological_Process_2023	Inorganic Cation Import Across Plasma Membrane (GO:0098659)	1/103	5.133413e-01	5.648972e-01	0	0	1.403737e+00	9.360319e-01	KCNJ2
GO_Biological_Process_2023	Positive Regulation Of Vasculature Development (GO:1904018)	1/104	5.167411e-01	5.674129e-01	0	0	1.390038e+00	9.177216e-01	SERPINE1
GO_Biological_Process_2023	Macroautophagy (GO:0016236)	1/104	5.167411e-01	5.674129e-01	0	0	1.390038e+00	9.177216e-01	GABARAPL1
GO_Biological_Process_2023	Positive Regulation Of Stress-Activated MAPK Cascade (GO:0032874)	1/105	5.201173e-01	5.698919e-01	0	0	1.376603e+00	8.998864e-01	FZD7
GO_Biological_Process_2023	Negative Regulation Of MAPK Cascade (GO:0043409)	1/105	5.201173e-01	5.698919e-01	0	0	1.376603e+00	8.998864e-01	STYXL2
GO_Biological_Process_2023	Response To Calcium Ion (GO:0051592)	1/106	5.234701e-01	5.729495e-01	0	0	1.363423e+00	8.825103e-01	CAMK2D
GO_Biological_Process_2023	Positive Regulation Of Autophagy (GO:0010508)	1/107	5.267996e-01	5.759751e-01	0	0	1.350492e+00	8.655779e-01	PLK3
GO_Biological_Process_2023	Positive Regulation Of DNA Metabolic Process (GO:0051054)	1/108	5.301060e-01	5.783491e-01	0	0	1.337803e+00	8.490745e-01	NPAS2
GO_Biological_Process_2023	Positive Regulation Of Translation (GO:0045727)	1/108	5.301060e-01	5.783491e-01	0	0	1.337803e+00	8.490745e-01	SOX4
GO_Biological_Process_2023	Positive Regulation Of Cysteine-Type Endopeptidase Activity Involved In Apoptotic Process (GO:0043280)	1/109	5.333895e-01	5.813090e-01	0	0	1.325349e+00	8.329862e-01	SMAD3
GO_Biological_Process_2023	Cytokine-Mediated Signaling Pathway (GO:0019221)	2/257	5.353637e-01	5.828371e-01	0	0	1.122427e+00	7.013028e-01	STAT5A;CNTFR
GO_Biological_Process_2023	Adenylate Cyclase-Activating G Protein-Coupled Receptor Signaling Pathway (GO:0007189)	1/110	5.366502e-01	5.829921e-01	0	0	1.313123e+00	8.172995e-01	ADCY2
GO_Biological_Process_2023	Regulation Of JNK Cascade (GO:0046328)	1/110	5.366502e-01	5.829921e-01	0	0	1.313123e+00	8.172995e-01	FZD7
GO_Biological_Process_2023	Negative Regulation Of Inflammatory Response (GO:0050728)	1/111	5.398883e-01	5.840193e-01	0	0	1.301120e+00	8.020013e-01	KLF4
GO_Biological_Process_2023	T Cell Activation (GO:0042110)	1/111	5.398883e-01	5.840193e-01	0	0	1.301120e+00	8.020013e-01	SOX4
GO_Biological_Process_2023	Negative Regulation Of Transmembrane Receptor Protein Serine/Threonine Kinase Signaling Pathway (GO:0090101)	1/111	5.398883e-01	5.840193e-01	0	0	1.301120e+00	8.020013e-01	CRIM1
GO_Biological_Process_2023	Mitotic Cell Cycle Phase Transition (GO:0044772)	1/111	5.398883e-01	5.840193e-01	0	0	1.301120e+00	8.020013e-01	PLK3
GO_Biological_Process_2023	Regulation Of Protein Serine/Threonine Kinase Activity (GO:0071900)	1/112	5.431039e-01	5.856327e-01	0	0	1.289333e+00	7.870792e-01	SERTAD1
GO_Biological_Process_2023	Small GTPase Mediated Signal Transduction (GO:0007264)	1/112	5.431039e-01	5.856327e-01	0	0	1.289333e+00	7.870792e-01	MRAS
GO_Biological_Process_2023	Negative Regulation Of Defense Response (GO:0031348)	1/112	5.431039e-01	5.856327e-01	0	0	1.289333e+00	7.870792e-01	KLF4
GO_Biological_Process_2023	Negative Regulation Of Canonical Wnt Signaling Pathway (GO:0090090)	1/114	5.494683e-01	5.918692e-01	0	0	1.266385e+00	7.583163e-01	TLE1
GO_Biological_Process_2023	Negative Regulation Of Signal Transduction (GO:0009968)	2/267	5.560412e-01	5.983168e-01	0	0	1.079521e+00	6.335846e-01	KANK2;TLE1
GO_Biological_Process_2023	Cellular Response To Molecule Of Bacterial Origin (GO:0071219)	1/117	5.588503e-01	5.994405e-01	0	0	1.233446e+00	7.177095e-01	SERPINE1
GO_Biological_Process_2023	Protein Maturation (GO:0051604)	1/117	5.588503e-01	5.994405e-01	0	0	1.233446e+00	7.177095e-01	ADAMTS3
GO_Biological_Process_2023	Protein Processing (GO:0016485)	1/117	5.588503e-01	5.994405e-01	0	0	1.233446e+00	7.177095e-01	ADAMTS3
GO_Biological_Process_2023	Regulation Of Small GTPase Mediated Signal Transduction (GO:0051056)	1/118	5.619344e-01	6.010468e-01	0	0	1.222842e+00	7.048095e-01	ARHGAP20
GO_Biological_Process_2023	Positive Regulation Of Cell Projection Organization (GO:0031346)	1/118	5.619344e-01	6.010468e-01	0	0	1.222842e+00	7.048095e-01	MUSK
GO_Biological_Process_2023	Positive Regulation Of Apoptotic Process (GO:0043065)	2/270	5.621174e-01	6.010468e-01	0	0	1.067273e+00	6.147970e-01	SOX4;RNF122
GO_Biological_Process_2023	Regulation Of Protein Kinase Activity (GO:0045859)	1/119	5.649970e-01	6.028606e-01	0	0	1.212417e+00	6.922112e-01	TAF7
GO_Biological_Process_2023	Regulation Of Protein-Containing Complex Assembly (GO:0043254)	1/119	5.649970e-01	6.028606e-01	0	0	1.212417e+00	6.922112e-01	CDC42EP2
GO_Biological_Process_2023	Regulation Of Protein Catabolic Process (GO:0042176)	1/122	5.740579e-01	6.112487e-01	0	0	1.182178e+00	6.561382e-01	NQO1
GO_Biological_Process_2023	Protein Localization To Nucleus (GO:0034504)	1/122	5.740579e-01	6.112487e-01	0	0	1.182178e+00	6.561382e-01	NUP188
GO_Biological_Process_2023	Phosphorylation (GO:0016310)	3/429	5.758258e-01	6.124911e-01	0	0	1.006369e+00	5.554655e-01	CAMK2D;DYRK2;TAF7
GO_Biological_Process_2023	Regulation Of Cell Motility (GO:2000145)	1/123	5.770363e-01	6.131387e-01	0	0	1.172428e+00	6.446597e-01	OSGIN1
GO_Biological_Process_2023	Cellular Response To Lipopolysaccharide (GO:0071222)	1/124	5.799941e-01	6.149989e-01	0	0	1.162837e+00	6.334409e-01	SERPINE1
GO_Biological_Process_2023	Regulation Of DNA Metabolic Process (GO:0051052)	1/124	5.799941e-01	6.149989e-01	0	0	1.162837e+00	6.334409e-01	TAF7
GO_Biological_Process_2023	Regulation Of Cell Migration (GO:0030334)	3/434	5.837176e-01	6.178439e-01	0	0	9.944384e-01	5.353439e-01	SERPINE1;OSGIN1;EPHA2
GO_Biological_Process_2023	Monoatomic Cation Transmembrane Transport (GO:0098655)	2/281	5.838898e-01	6.178439e-01	0	0	1.024619e+00	5.512890e-01	KCNG4;KCNJ2
GO_Biological_Process_2023	Cellular Response To Starvation (GO:0009267)	1/126	5.858482e-01	6.186314e-01	0	0	1.144116e+00	6.117526e-01	GABARAPL1
GO_Biological_Process_2023	Protein-Containing Complex Organization (GO:0043933)	1/126	5.858482e-01	6.186314e-01	0	0	1.144116e+00	6.117526e-01	TSPAN4
GO_Biological_Process_2023	Regulation Of Response To External Stimulus (GO:0032101)	1/127	5.887448e-01	6.201166e-01	0	0	1.134978e+00	6.012688e-01	NR1D2
GO_Biological_Process_2023	Regulation Of Anatomical Structure Morphogenesis (GO:0022603)	1/127	5.887448e-01	6.201166e-01	0	0	1.134978e+00	6.012688e-01	EPHA2
GO_Biological_Process_2023	Transmembrane Receptor Protein Tyrosine Kinase Signaling Pathway (GO:0007169)	2/284	5.896889e-01	6.201166e-01	0	0	1.013563e+00	5.353237e-01	MUSK;EPHA2
GO_Biological_Process_2023	Inorganic Cation Transmembrane Transport (GO:0098662)	2/284	5.896889e-01	6.201166e-01	0	0	1.013563e+00	5.353237e-01	KCNG4;KCNJ2
GO_Biological_Process_2023	Golgi Organization (GO:0007030)	1/130	5.973144e-01	6.268418e-01	0	0	1.108415e+00	5.711790e-01	PLK3
GO_Biological_Process_2023	Regulation Of Cell Cycle Process (GO:0010564)	1/130	5.973144e-01	6.268418e-01	0	0	1.108415e+00	5.711790e-01	PLK3
GO_Biological_Process_2023	Epithelial Cell Differentiation (GO:0030855)	1/132	6.029288e-01	6.320828e-01	0	0	1.091382e+00	5.521913e-01	FZD7
GO_Biological_Process_2023	Negative Regulation Of Cell Motility (GO:2000146)	1/133	6.057068e-01	6.343425e-01	0	0	1.083059e+00	5.430016e-01	SERPINE1
GO_Biological_Process_2023	Cellular Response To Metal Ion (GO:0071248)	1/135	6.112050e-01	6.394434e-01	0	0	1.066786e+00	5.252030e-01	CAMK2D
GO_Biological_Process_2023	Protein Localization To Organelle (GO:0033365)	1/137	6.166270e-01	6.444543e-01	0	0	1.050991e+00	5.081447e-01	PPP1R15A
GO_Biological_Process_2023	Intracellular Calcium Ion Homeostasis (GO:0006874)	1/139	6.219740e-01	6.493765e-01	0	0	1.035654e+00	4.917877e-01	CAMK2D
GO_Biological_Process_2023	Negative Regulation Of Wnt Signaling Pathway (GO:0030178)	1/140	6.246197e-01	6.514713e-01	0	0	1.028151e+00	4.838607e-01	TLE1
GO_Biological_Process_2023	Cellular Response To Cytokine Stimulus (GO:0071345)	2/308	6.339356e-01	6.602909e-01	0	0	9.329230e-01	4.252337e-01	STAT5A;PDE2A
GO_Biological_Process_2023	Ras Protein Signal Transduction (GO:0007265)	1/144	6.350197e-01	6.602909e-01	0	0	9.991892e-01	4.537310e-01	MRAS
GO_Biological_Process_2023	Actin Filament Organization (GO:0007015)	1/144	6.350197e-01	6.602909e-01	0	0	9.991892e-01	4.537310e-01	CDC42EP2
GO_Biological_Process_2023	Positive Regulation Of MAPK Cascade (GO:0043410)	2/310	6.374510e-01	6.621433e-01	0	0	9.267703e-01	4.173041e-01	MUSK;P2RY1
GO_Biological_Process_2023	Negative Regulation Of Protein Metabolic Process (GO:0051248)	1/147	6.426316e-01	6.661664e-01	0	0	9.785090e-01	4.326807e-01	NQO1
GO_Biological_Process_2023	Protein Glycosylation (GO:0006486)	1/147	6.426316e-01	6.661664e-01	0	0	9.785090e-01	4.326807e-01	GFPT2
GO_Biological_Process_2023	Positive Regulation Of Cytokine Production (GO:0001819)	2/320	6.546352e-01	6.775774e-01	0	0	8.971675e-01	3.801094e-01	SERPINE1;ZBTB7B
GO_Biological_Process_2023	Positive Regulation Of NF-kappaB Transcription Factor Activity (GO:0051092)	1/152	6.549693e-01	6.775774e-01	0	0	9.458681e-01	4.002601e-01	CLOCK
GO_Biological_Process_2023	Regulation Of Cellular Component Organization (GO:0051128)	1/153	6.573856e-01	6.793874e-01	0	0	9.395976e-01	3.941466e-01	CAMK2D
GO_Biological_Process_2023	Epithelium Development (GO:0060429)	1/154	6.597851e-01	6.811763e-01	0	0	9.334091e-01	3.881498e-01	KANK2
GO_Biological_Process_2023	Protein-Containing Complex Assembly (GO:0065003)	2/328	6.679142e-01	6.888710e-01	0	0	8.747929e-01	3.530625e-01	SMAD3;TSPAN4
GO_Biological_Process_2023	Response To Lipopolysaccharide (GO:0032496)	1/159	6.715347e-01	6.919048e-01	0	0	9.036415e-01	3.598206e-01	SERPINE1
GO_Biological_Process_2023	Regulation Of Macromolecule Metabolic Process (GO:0060255)	1/162	6.783902e-01	6.982622e-01	0	0	8.866685e-01	3.440563e-01	AFF1
GO_Biological_Process_2023	Nitrogen Compound Transport (GO:0071705)	1/163	6.806436e-01	6.991692e-01	0	0	8.811505e-01	3.389931e-01	SLC19A2
GO_Biological_Process_2023	Negative Regulation Of Cell Migration (GO:0030336)	1/163	6.806436e-01	6.991692e-01	0	0	8.811505e-01	3.389931e-01	SERPINE1
GO_Biological_Process_2023	Brain Development (GO:0007420)	1/169	6.938388e-01	7.120057e-01	0	0	8.494220e-01	3.104771e-01	MDGA1
GO_Biological_Process_2023	Metal Ion Transport (GO:0030001)	1/171	6.981157e-01	7.156740e-01	0	0	8.393436e-01	3.016352e-01	KCNJ2
GO_Biological_Process_2023	Protein Localization (GO:0008104)	2/351	7.038179e-01	7.206869e-01	0	0	8.161797e-01	2.866714e-01	FHIP1A;ID1
GO_Biological_Process_2023	Regulation Of Neuron Projection Development (GO:0010975)	1/174	7.044202e-01	7.206869e-01	0	0	8.246628e-01	2.889456e-01	MUSK
GO_Biological_Process_2023	RNA Splicing, Via Transesterification Reactions With Bulged Adenosine As Nucleophile (GO:0000377)	1/180	7.166396e-01	7.317192e-01	0	0	7.967776e-01	2.654722e-01	TRA2A
GO_Biological_Process_2023	Endosomal Transport (GO:0016197)	1/180	7.166396e-01	7.317192e-01	0	0	7.967776e-01	2.654722e-01	CCDC22
GO_Biological_Process_2023	Protein Modification By Small Protein Conjugation (GO:0032446)	2/364	7.226585e-01	7.371261e-01	0	0	7.863451e-01	2.554195e-01	ANKRD9;HDAC9
GO_Biological_Process_2023	Phosphate-Containing Compound Metabolic Process (GO:0006796)	1/184	7.245058e-01	7.382715e-01	0	0	7.792033e-01	2.511103e-01	GFPT2
GO_Biological_Process_2023	Axonogenesis (GO:0007409)	1/188	7.321553e-01	7.450964e-01	0	0	7.623808e-01	2.376819e-01	AUTS2
GO_Biological_Process_2023	Protein Modification Process (GO:0036211)	4/711	7.326659e-01	7.450964e-01	0	0	8.027241e-01	2.496997e-01	CAMK2D;DYRK2;HLCS;TAF7
GO_Biological_Process_2023	Defense Response To Bacterium (GO:0042742)	1/204	7.607009e-01	7.728357e-01	0	0	7.017206e-01	1.919312e-01	SERPINE1
